,ARTstract_ID,danger,death,adventure,power,safety,excitement,fitness,protection,freedom,comfort,desire,hunger
tate_T10535,37115,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10552,37116,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10585,37117,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10588,37118,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10623,37119,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10647,37120,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10651,37121,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10654,37122,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10656,37123,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10657,37124,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10660,37125,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10661,37126,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10673,37127,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10699,37128,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10700,37129,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10702,37130,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10715,37131,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10717,37132,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10730,37134,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10735,37135,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10737,37136,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10738,37137,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10743,37138,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10746,37139,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10750,37140,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10769,37141,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10770,37142,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10771,37143,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10776,37144,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10778,37145,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10781,37146,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10783,37147,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10809,37148,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10961,37149,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10965,37150,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10968,37151,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10969,37152,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10982,37153,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10983,37154,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10991,37155,False,False,True,False,False,False,False,False,False,False,False,False
tate_T10994,37156,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11003,37157,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11013,37158,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11014,37159,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11016,37160,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11031,37161,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11038,37162,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11043,37163,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11047,37164,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11050,37165,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11053,37166,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11060,37167,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11062,37168,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11077,37169,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11083,37170,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11116,37171,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11117,37172,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11148,37173,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11152,37174,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11195,37175,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11196,37176,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11197,37177,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11205,37178,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11206,37179,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11207,37180,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11210,37181,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11220,37182,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11223,37183,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11227,37184,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11291,37185,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11297,37186,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11301,37187,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11358,37188,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11359,37189,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11368,37190,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11374,37191,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11378,37192,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11379,37193,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11386,37194,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11389,37195,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11390,37196,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11391,37197,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11394,37198,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11395,37199,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11396,37200,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11397,37201,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11402,37202,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11408,37203,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11409,37204,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11413,37205,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11414,37206,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11418,37207,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11421,37208,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11424,37209,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11427,37210,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11429,37211,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11430,37212,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11436,37213,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11487,37214,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11493,37215,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11494,37216,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11514,37217,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11556,37218,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11559,37219,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11560,37220,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11567,37221,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11570,37222,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11584,37223,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11586,37224,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11589,37225,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11596,37226,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11602,37227,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11608,37228,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11610,37229,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11611,37230,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11616,37231,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11621,37232,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11622,37233,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11628,37234,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11630,37235,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11631,37236,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11642,37237,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11652,37238,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11653,37239,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11655,37240,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11660,37241,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11662,37242,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11673,37243,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11678,37244,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11679,37245,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11681,37246,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11682,37247,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11683,37248,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11684,37249,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11689,37250,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11690,37251,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11721,37252,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11728,37253,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11769,37254,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11772,37255,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11773,37256,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11779,37257,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11788,37258,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11790,37259,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11803,37260,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11804,37261,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11819,37262,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11820,37263,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11828,37264,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11834,37265,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11838,37266,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11900,37267,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11910,37268,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11912,37269,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11915,37270,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11924,37271,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11947,37272,False,False,True,False,False,False,False,False,False,False,False,False
tate_T11983,37273,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12020,37274,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12038,37275,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12055,37276,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12156,37277,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12171,37278,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12173,37279,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12174,37280,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12175,37281,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12264,37282,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12307,37283,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12329,37285,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12333,37286,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12336,37287,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12357,37288,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12358,37289,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12360,37290,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12363,37291,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12402,37292,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12425,37293,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12433,37295,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12442,37296,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12445,37297,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12448,37298,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12463,37299,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12464,37300,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12468,37301,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12475,37302,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12481,37303,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12484,37304,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12489,37305,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12493,37306,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12494,37307,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12575,37309,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12585,37310,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12604,37311,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12605,37312,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12612,37313,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12632,37314,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12638,37315,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12641,37316,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12643,37317,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12645,37318,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12668,37319,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12671,37320,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12679,37321,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12690,37322,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12693,37323,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12697,37324,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12713,37326,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12719,37327,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12723,37329,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12727,37330,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12732,37331,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12746,37332,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12770,37333,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12801,37334,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12802,37335,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12810,37336,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12815,37337,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12817,37338,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12837,37339,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12838,37340,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12859,37341,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12861,37342,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12872,37343,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12902,37344,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12938,37345,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12974,37346,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12978,37347,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12990,37348,False,False,True,False,False,False,False,False,False,False,False,False
tate_T12991,37349,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13023,37350,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13128,37351,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13135,37352,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13138,37353,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13142,37354,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13153,37355,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13157,37356,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13163,37357,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13290,37358,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13320,37359,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13325,37360,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13333,37361,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13713,37362,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13750,37363,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13754,37364,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13755,37365,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13756,37366,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13757,37367,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13758,37368,False,False,True,False,False,False,False,False,False,False,False,False
tate_T13795,37369,False,False,True,False,False,False,False,False,False,False,False,False
artpedia_346,114,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_558,115,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_1100,116,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_1486,117,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_1812,118,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_2396,120,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_2879,121,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_2889,122,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_2909,123,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_3510,124,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_3537,125,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_3663,128,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_3742,129,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_4159,131,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_4418,132,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_4470,133,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_4734,134,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_5228,135,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_5346,136,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_5973,137,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_6144,138,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_6311,139,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_6767,140,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_6769,141,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_7557,142,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_7803,143,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_7907,144,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_7993,145,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_8729,146,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_8945,147,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_9138,148,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_9384,149,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_9419,150,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_9421,151,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_9487,152,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_9493,153,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_9677,154,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_9749,155,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_10206,156,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_10611,157,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_10971,158,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_11126,159,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_12471,161,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_12527,162,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_12598,163,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_12722,164,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_13348,165,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_14280,166,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_14300,167,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_14954,168,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_15044,169,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_16430,170,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_16583,171,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_16625,172,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_17056,174,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_17142,175,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_17191,176,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_17421,177,False,False,False,True,False,False,False,False,False,False,False,False
artpedia_17441,178,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/171969.png,2514,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/172969.png,2515,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/174815.png,2516,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/175162.png,2517,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/118031.jpg,2518,False,False,False,True,False,False,False,False,False,False,False,False
advise_7/93877.jpg,2520,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/170497.png,2522,False,False,False,True,False,False,False,False,False,False,False,False
advise_9/27139.jpg,2523,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/92741.jpg,2525,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/70371.jpg,2526,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/172271.png,2527,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/111780.jpg,2528,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/41414.jpg,2529,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/18000.jpg,2530,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/76364.jpg,2531,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/159125.jpg,2533,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/34991.jpg,2534,False,False,False,True,False,False,False,False,False,False,False,False
advise_9/66089.jpg,2535,False,False,False,True,False,False,False,False,False,False,False,False
advise_7/36647.jpg,2536,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/171210.png,2537,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/76561.jpg,2538,False,False,False,True,False,False,False,False,False,False,False,False
advise_9/123759.jpg,2539,False,False,False,True,False,False,False,False,False,False,False,False
advise_9/20469.jpg,2540,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/11935.jpg,2541,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/49110.jpg,2543,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/110170.jpg,2544,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/95744.jpg,2545,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/175481.png,2546,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/172339.png,2547,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/13101.jpg,2548,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/133635.jpg,2549,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/36151.jpg,2550,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/93094.jpg,2551,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/112670.jpg,2552,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/107761.jpg,2553,False,False,False,True,False,False,False,False,False,False,False,False
advise_2/79462.jpg,2555,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/176382.png,2556,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/58045.jpg,2557,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/93774.jpg,2558,False,False,False,True,False,False,False,False,False,False,False,False
advise_3/105033.jpg,2559,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/170504.png,2560,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/170425.png,2563,False,False,False,True,False,False,False,False,False,False,False,False
advise_3/1223.jpg,2564,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/176459.png,2565,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/174436.png,2566,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/85951.jpg,2567,False,False,False,True,False,False,False,False,False,False,False,False
advise_7/150107.jpg,2568,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/144700.jpg,2569,False,False,False,True,False,False,False,False,False,False,False,False
advise_8/88288.jpg,2570,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/77780.jpg,2573,False,False,False,True,False,False,False,False,False,False,False,False
advise_2/93502.jpg,2574,False,False,False,True,False,False,False,False,False,False,False,False
advise_2/93722.jpg,2575,False,False,False,True,False,False,False,False,False,False,False,False
advise_3/104173.jpg,2576,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/132350.jpg,2577,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/73144.jpg,2578,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/87674.jpg,2579,False,False,False,True,False,False,False,False,False,False,False,False
advise_2/7422.jpg,2580,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/82230.jpg,2581,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/11845.jpg,2583,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/174792.png,2584,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/158974.jpg,2586,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/1645.jpg,2587,False,False,False,True,False,False,False,False,False,False,False,False
advise_2/69952.jpg,2588,False,False,False,True,False,False,False,False,False,False,False,False
advise_6/1186.jpg,2589,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/96765.jpg,2590,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/137870.jpg,2591,False,False,False,True,False,False,False,False,False,False,False,False
advise_8/68568.jpg,2592,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/152870.jpg,2593,False,False,False,True,False,False,False,False,False,False,False,False
advise_8/1078.jpg,2594,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/13051.jpg,2595,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/95815.jpg,2596,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/123541.jpg,2597,False,False,False,True,False,False,False,False,False,False,False,False
advise_2/110232.jpg,2598,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/52854.jpg,2599,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/38710.jpg,2600,False,False,False,True,False,False,False,False,False,False,False,False
advise_4/86274.jpg,2602,False,False,False,True,False,False,False,False,False,False,False,False
advise_9/62869.jpg,2604,False,False,False,True,False,False,False,False,False,False,False,False
advise_6/105586.jpg,2605,False,False,False,True,False,False,False,False,False,False,False,False
advise_3/108463.jpg,2606,False,False,False,True,False,False,False,False,False,False,False,False
advise_8/163818.jpg,2607,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/97021.jpg,2609,False,False,False,True,False,False,False,False,False,False,False,False
advise_6/100596.jpg,2610,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/1095.jpg,2611,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/123911.jpg,2612,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/7550.jpg,2613,False,False,False,True,False,False,False,False,False,False,False,False
advise_6/52886.jpg,2614,False,False,False,True,False,False,False,False,False,False,False,False
advise_0/82690.jpg,2615,False,False,False,True,False,False,False,False,False,False,False,False
advise_1/92671.jpg,2618,False,False,False,True,False,False,False,False,False,False,False,False
advise_5/85705.jpg,2619,False,False,False,True,False,False,False,False,False,False,False,False
advise_10/170612.png,2620,False,False,False,True,False,False,False,False,False,False,False,False
